pedestrianId simTime groupId-PID5
3 48.5 0
7 48.5 0
10 48.5 0
16 48.5 0
2 48.6 1
8 48.6 1
13 48.6 1
1 48.7 0
5 48.7 0
11 48.7 1
17 48.7 1
6 48.8 0
12 48.8 1
9 48.9 1
4 49.0 0
14 49.0 1
18 49.0 1
3 49.2 0
15 49.2 1
16 49.2 0
2 49.3 1
7 49.3 0
8 49.3 1
10 49.3 0
1 49.4 0
11 49.4 1
13 49.4 1
17 49.4 1
5 49.5 0
6 49.5 0
9 49.5 1
12 49.5 1
4 49.6 0
14 49.7 1
18 49.8 1
3 49.9 0
15 49.9 1
2 50.0 1
7 50.0 0
8 50.0 1
16 50.0 0
1 50.1 0
10 50.1 0
11 50.1 1
13 50.1 1
17 50.1 1
9 50.2 1
12 50.2 1
4 50.3 0
5 50.3 0
6 50.3 0
14 50.4 1
18 50.5 1
15 50.6 1
2 50.7 1
3 50.7 0
8 50.7 1
16 50.7 0
1 50.8 0
7 50.8 0
11 50.8 1
12 50.8 1
17 50.8 1
9 50.9 1
10 50.9 0
13 50.9 1
4 51.0 0
5 51.0 0
6 51.1 0
14 51.1 1
18 51.3 1
2 51.4 1
3 51.4 0
8 51.4 1
15 51.4 1
17 51.4 1
1 51.5 0
7 51.5 0
9 51.5 1
11 51.5 1
12 51.5 1
16 51.5 0
4 51.7 0
13 51.7 1
14 51.7 1
5 51.8 0
6 51.8 0
10 51.8 0
18 52.0 1
2 52.1 1
3 52.1 0
8 52.1 1
12 52.1 1
15 52.1 1
17 52.1 1
1 52.2 0
9 52.2 1
11 52.2 1
7 52.3 0
16 52.3 0
4 52.4 0
13 52.4 1
14 52.4 1
5 52.6 0
6 52.6 0
10 52.6 0
1 52.8 0
2 52.8 1
8 52.8 1
9 52.8 1
12 52.8 1
15 52.8 1
17 52.8 1
18 52.8 1
3 52.9 0
11 52.9 1
4 53.0 0
7 53.0 0
16 53.0 0
14 53.1 1
13 53.2 1
6 53.3 0
5 53.4 0
10 53.4 0
12 53.4 1
1 53.5 0
2 53.5 1
8 53.5 1
9 53.5 1
17 53.5 1
18 53.5 1
3 53.6 0
11 53.6 1
15 53.6 1
4 53.7 0
7 53.8 0
14 53.8 1
16 53.8 0
13 54.0 1
6 54.1 0
12 54.1 1
1 54.2 0
2 54.2 1
5 54.2 0
8 54.2 1
9 54.2 1
10 54.2 0
17 54.2 1
11 54.3 1
15 54.3 1
18 54.3 1
3 54.4 0
4 54.4 0
14 54.5 1
16 54.5 0
7 54.6 0
13 54.7 1
6 54.8 0
9 54.8 1
12 54.8 1
17 54.8 1
1 54.9 0
2 54.9 1
5 54.9 0
8 54.9 1
10 54.9 0
11 55.0 1
15 55.0 1
18 55.0 1
3 55.1 0
4 55.1 0
14 55.2 1
7 55.3 0
16 55.3 0
12 55.4 1
9 55.5 1
13 55.5 1
17 55.5 1
1 55.6 0
2 55.6 1
6 55.6 0
8 55.6 1
10 55.6 0
5 55.7 0
11 55.7 1
15 55.7 1
3 55.8 0
4 55.8 0
18 55.8 1
14 55.9 1
16 56.0 0
7 56.1 0
9 56.1 1
12 56.1 1
13 56.2 1
17 56.2 1
1 56.3 0
2 56.3 1
8 56.3 1
10 56.3 0
6 56.4 0
11 56.4 1
4 56.5 0
5 56.5 0
14 56.5 1
15 56.5 1
18 56.5 1
3 56.6 0
12 56.7 1
7 56.8 0
9 56.8 1
16 56.8 0
17 56.9 1
1 57.0 0
2 57.0 1
8 57.0 1
13 57.0 1
4 57.1 0
6 57.1 0
10 57.1 0
11 57.1 1
14 57.2 1
15 57.2 1
3 57.3 0
5 57.3 0
18 57.3 1
9 57.4 1
12 57.4 1
7 57.6 0
16 57.6 0
17 57.6 1
1 57.7 0
2 57.7 1
8 57.7 1
4 57.8 0
10 57.8 0
11 57.8 1
13 57.8 1
6 57.9 0
14 57.9 1
15 57.9 1
3 58.0 0
12 58.0 1
18 58.0 1
5 58.1 0
9 58.1 1
7 58.3 0
16 58.3 0
17 58.3 1
1 58.4 0
2 58.4 1
8 58.4 1
4 58.5 0
10 58.5 0
11 58.5 1
13 58.5 1
6 58.6 0
14 58.6 1
12 58.7 1
15 58.7 1
3 58.8 0
5 58.8 0
9 58.8 1
18 58.8 1
17 58.9 1
1 59.1 0
2 59.1 1
7 59.1 0
8 59.1 1
16 59.1 0
4 59.2 0
11 59.2 1
10 59.3 0
13 59.3 1
14 59.3 1
6 59.4 0
9 59.4 1
12 59.4 1
15 59.4 1
3 59.5 0
5 59.6 0
17 59.6 1
18 59.6 1
1 59.8 0
2 59.8 1
7 59.8 0
8 59.8 1
16 59.8 0
4 59.9 0
11 59.9 1
10 60.0 0
12 60.0 1
14 60.0 1
6 60.1 0
9 60.1 1
13 60.1 1
15 60.1 1
3 60.3 0
17 60.3 1
18 60.3 1
1 60.4 0
5 60.4 0
2 60.5 1
8 60.5 1
4 60.6 0
7 60.6 0
11 60.6 1
16 60.6 0
9 60.7 1
10 60.7 0
12 60.7 1
14 60.7 1
13 60.8 1
6 60.9 0
15 60.9 1
3 61.0 0
17 61.0 1
1 61.1 0
18 61.1 1
2 61.2 1
4 61.2 0
5 61.2 0
8 61.2 1
7 61.3 0
11 61.3 1
12 61.3 1
14 61.3 1
9 61.4 1
10 61.4 0
16 61.4 0
13 61.6 1
15 61.6 1
3 61.7 0
6 61.7 0
17 61.7 1
1 61.8 0
18 61.8 1
2 61.9 1
4 61.9 0
5 61.9 0
8 61.9 1
11 62.0 1
12 62.0 1
14 62.0 1
7 62.1 0
9 62.1 1
16 62.1 0
10 62.2 0
15 62.3 1
17 62.3 1
6 62.4 0
13 62.4 1
1 62.5 0
3 62.5 0
2 62.6 1
4 62.6 0
8 62.6 1
18 62.6 1
5 62.7 0
9 62.7 1
11 62.7 1
12 62.7 1
14 62.7 1
7 62.8 0
10 62.9 0
16 62.9 0
15 63.0 1
17 63.0 1
13 63.1 1
1 63.2 0
3 63.2 0
6 63.2 0
2 63.3 1
4 63.3 0
8 63.3 1
12 63.3 1
18 63.3 1
9 63.4 1
11 63.4 1
14 63.4 1
5 63.5 0
7 63.6 0
10 63.6 0
16 63.6 0
17 63.7 1
15 63.8 1
1 63.9 0
3 63.9 0
6 63.9 0
13 63.9 1
2 64.0 1
4 64.0 0
8 64.0 1
9 64.0 1
12 64.0 1
11 64.1 1
14 64.1 1
18 64.1 1
5 64.3 0
7 64.3 0
10 64.4 0
16 64.4 0
17 64.4 1
15 64.5 1
1 64.6 0
4 64.6 0
12 64.6 1
2 64.7 1
3 64.7 0
6 64.7 0
8 64.7 1
9 64.7 1
13 64.7 1
11 64.8 1
14 64.8 1
18 64.8 1
